DateTime, Prediction
Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1977,9,6.023,4.894,4.602,0.012,-0.028,-4.657,-4.867,0.012,9.760,9.259,0.289,0.210,3.630,9.750,-6.257,0
1977,10,6.913,4.821,4.523,-0.067,-0.097,-4.716,-5.028,-0.106,9.849,9.239,0.299,0.308,3.580,9.710,-6.507,0
1977,11,6.903,4.831,4.402,-0.156,-0.179,-4.759,-5.097,-0.126,9.931,9.160,0.430,0.341,3.500,9.670,-6.717,0
1977,12,6.643,4.863,4.453,-0.097,-0.127,-4.697,-5.107,-0.117,9.970,9.150,0.410,0.410,3.510,9.630,-8.447,0
1978,1,8.683,,4.411,-0.257,-0.287,-4.988,,,,9.400,,,3.490,9.630,-7.806,0
1978,2,8.873,5.283,4.843,0.013,-0.027,-4.887,-5.127,0.083,10.410,9.731,0.440,0.240,3.490,9.650,-6.827,0
1978,3,6.083,4.653,4.313,-0.417,-0.457,-5.217,-5.467,-0.407,10.121,9.531,0.341,0.249,3.430,9.620,-7.527,0
1978,4,6.233,4.894,4.592,-0.126,-0.179,-4.946,-5.267,-0.188,10.161,9.541,0.299,0.322,3.530,9.680,-6.637,0
1978,5,6.513,4.864,4.552,-0.198,-0.257,-5.057,-5.389,-0.267,10.249,9.610,0.308,0.331,3.560,9.670,-6.997,0
1978,6,6.632,,4.484,-0.198,-0.257,-4.998,,,,9.482,,,3.630,9.760,-7.049,0
1978,7,6.453,4.821,4.392,-0.188,-0.277,-4.946,-5.267,-0.228,10.089,9.341,0.430,0.322,3.670,9.830,-7.277,0
1978,8,6.673,4.772,4.392,-0.057,-0.238,-4.867,-5.146,-0.188,9.921,9.259,0.381,0.279,3.640,9.890,-6.887,0
1978,9,5.973,4.634,4.382,-0.126,-0.218,-4.808,-5.077,-0.228,9.711,9.190,0.249,0.269,3.620,9.810,-6.557,0
1978,10,6.073,4.533,4.283,-0.287,-0.316,-4.916,-5.247,-0.356,9.780,9.199,0.249,0.331,3.530,9.720,-6.497,0
1978,11,6.593,4.654,4.313,-0.297,-0.326,-4.959,-5.366,-0.356,10.020,9.268,0.341,0.410,3.490,9.670,-6.947,0
1978,12,6.473,4.883,4.433,-0.307,-0.327,-5.077,-5.527,-0.327,10.410,9.511,0.449,0.449,3.420,9.620,-7.337,0
1979,1,7.773,5.163,4.703,-0.146,-0.169,-5.028,-5.379,-0.106,10.541,9.731,0.459,0.351,3.410,9.590,-7.227,0
1979,2,,4.694,4.264,-0.408,-0.438,-5.136,-5.388,-0.346,10.079,9.400,0.430,0.249,,,,11
1979,3,6.493,4.683,4.343,-0.457,-0.507,-5.347,-5.587,-0.447,10.269,9.692,0.341,0.240,3.450,9.610,-7.287,0
1979,4,6.642,4.821,4.474,-0.238,-0.277,-5.028,-5.356,-0.267,10.180,9.501,0.351,0.331,3.500,9.640,-6.356,0
1979,5,6.063,4.762,4.352,-0.297,-0.326,-5.008,-5.398,-0.316,10.161,9.360,0.410,0.381,3.520,9.670,-6.337,0
1979,6,6.413,4.802,4.382,-0.257,-0.287,-4.969,-5.366,-0.277,10.171,9.341,0.430,0.400,3.530,9.690,-6.877,0
1979,7,6.243,4.843,4.393,-0.197,-0.237,-4.857,-5.187,-0.167,10.039,9.249,0.459,0.331,3.540,9.710,-6.867,0
1979,8,6.633,4.884,4.454,-0.169,-0.218,-4.887,-5.137,-0.127,10.020,9.341,0.430,0.260,3.540,9.710,-6.967,0
1979,9,6.943,4.743,4.333,-0.306,-0.346,-5.028,-5.326,-0.287,10.069,9.370,0.410,0.299,3.570,9.720,-6.867,0
1979,10,6.913,4.772,4.411,-0.228,-0.277,-4.959,-5.198,-0.218,9.970,9.370,0.361,0.240,3.540,9.700,-7.157,0
1979,11,6.003,4.602,4.234,-0.448,-0.487,-5.198,-5.526,-0.467,10.131,9.429,0.371,0.331,3.560,9.710,-7.047,0
1979,12,5.673,4.592,4.093,-0.576,-0.608,-5.306,-5.697,-0.557,10.290,9.400,0.499,0.390,3.620,9.790,-7.017,0
1980,1,6.523,4.621,4.083,-0.546,-0.576,-5.238,-5.536,-0.457,10.151,9.321,0.541,0.299,3.650,9.830,-7.507,0
1980,2,6.693,4.694,4.264,-0.428,-0.467,-5.188,-5.398,-0.346,10.089,9.449,0.430,0.210,3.500,9.700,-7.517,0
1980,3,6.753,4.533,4.162,-0.536,-0.589,-5.326,-5.589,-0.526,10.131,9.482,0.381,0.269,3.430,9.660,-8.177,0
1980,4,6.473,4.694,4.392,-0.326,-0.366,-5.116,-5.389,-0.346,10.079,9.511,0.299,0.269,3.510,9.700,-7.567,0
1980,5,6.443,4.923,4.543,-0.117,-0.147,-4.837,-5.197,-0.137,10.112,9.390,0.381,0.351,3.550,9.690,-7.037,0
1980,6,5.953,4.874,4.454,-0.198,-0.238,-4.926,-5.346,-0.238,10.220,9.380,0.420,0.420,3.520,9.690,-6.997,0
1980,7,6.213,4.963,4.523,-0.197,-0.227,-4.987,-5.307,-0.167,10.269,9.511,0.440,0.322,3.510,9.680,-6.367,0
1980,8,6.013,4.874,4.533,-0.238,-0.267,-5.067,-5.267,-0.198,10.141,9.600,0.351,0.190,3.520,9.660,-6.677,0
1980,9,6.553,4.613,4.303,-0.347,-0.377,-5.067,-5.267,-0.327,9.879,9.360,0.308,0.210,3.570,9.710,-7.037,0
1980,10,7.283,4.593,4.253,-0.347,-0.377,-5.017,-5.317,-0.367,9.911,9.259,0.341,0.299,3.500,9.660,-7.567,0
1980,11,6.753,4.674,4.293,-0.326,-0.346,-4.988,-5.408,-0.366,10.079,9.281,0.371,0.430,3.440,9.620,-7.167,0
1980,12,5.853,4.403,3.943,-0.567,-0.597,-5.137,-5.557,-0.577,9.961,9.091,0.449,0.420,3.560,9.760,-7.647,0
1981,1,5.813,4.454,3.952,-0.536,-0.566,-5.087,-5.487,-0.516,9.941,9.039,0.499,0.400,3.630,9.800,-6.837,0
1981,2,6.513,4.562,4.142,-0.546,-0.576,-5.297,-5.589,-0.516,10.151,9.449,0.410,0.289,3.530,9.680,-7.507,0
1981,3,7.083,4.812,4.474,-0.106,-0.136,-4.749,-5.037,-0.116,9.849,9.229,0.331,0.289,3.580,9.750,-6.577,0
1981,4,5.983,4.402,4.083,-0.536,-0.576,-5.228,-5.598,-0.598,10.000,9.301,0.322,0.371,3.400,9.590,-7.827,0
1981,5,6.493,4.782,4.454,-0.257,-0.287,-5.037,-5.418,-0.316,10.200,9.482,0.331,0.390,3.480,9.650,-7.367,0
1981,6,6.733,5.054,4.592,-0.106,-0.136,-4.867,-5.277,-0.116,10.331,9.459,0.459,0.420,3.600,9.780,-7.177,0
1981,7,6.073,4.884,4.411,-0.267,-0.287,-4.988,-5.366,-0.238,10.249,9.400,0.479,0.381,3.570,9.720,-7.397,0
1981,8,5.523,4.713,4.313,-0.277,-0.306,-4.926,-5.257,-0.267,9.970,9.239,0.400,0.322,3.660,9.810,-6.447,0
1981,9,5.893,4.802,4.464,-0.077,-0.097,-4.657,-4.906,-0.057,9.721,9.121,0.341,0.259,3.560,9.760,-6.097,0
1981,10,6.293,4.474,4.113,-0.336,-0.356,-4.837,-5.156,-0.336,9.639,8.950,0.361,0.331,3.470,9.650,-7.017,0
1981,11,6.433,4.713,4.323,-0.146,-0.156,-4.637,-5.087,-0.188,9.800,8.960,0.390,0.449,3.530,9.670,-7.277,0
1981,12,7.093,4.812,4.362,-0.169,-0.188,-4.726,-5.156,-0.169,9.980,9.091,0.459,0.430,3.490,9.640,-7.137,0
1982,1,7.302,4.533,4.001,-0.536,-0.556,-5.106,-5.438,-0.448,9.980,9.111,0.541,0.331,3.470,9.610,-7.078,0
1982,2,5.563,4.333,3.903,-0.667,-0.687,-5.277,-5.536,-0.608,9.869,9.180,0.430,0.259,3.500,9.650,-7.327,0
1982,3,5.674,4.323,3.932,-0.638,-0.677,-5.277,-5.556,-0.618,9.879,9.219,0.381,0.279,3.510,9.660,-7.406,0
1982,4,5.724,4.352,4.001,-0.618,-0.648,-5.306,-5.667,-0.658,10.020,9.311,0.341,0.361,3.450,9.600,-7.278,0
1982,5,6.334,4.572,4.244,-0.389,-0.398,-5.037,-5.418,-0.418,9.990,9.281,0.341,0.381,3.630,9.730,-7.098,0
1982,6,6.692,4.923,4.503,-0.106,-0.116,-4.736,-5.116,-0.097,10.039,9.239,0.420,0.371,3.620,9.720,-6.908,0
1982,7,6.593,4.703,4.234,-0.267,-0.297,-4.837,-5.208,-0.257,9.911,9.072,0.469,0.371,3.610,9.790,-6.727,0
1982,8,5.983,4.602,4.152,-0.287,-0.316,-4.788,-5.087,-0.247,9.692,8.940,0.449,0.299,3.600,9.760,-6.737,0
1982,9,5.773,4.411,4.044,-0.398,-0.428,-4.896,-5.169,-0.379,9.580,8.940,0.371,0.269,3.490,9.640,-6.228,0
1982,10,6.042,4.611,4.313,-0.198,-0.228,-4.759,-5.057,-0.218,9.669,9.072,0.308,0.299,3.440,9.600,-6.166,0
1982,11,6.144,4.382,3.972,-0.536,-0.566,-5.116,-5.556,-0.589,9.951,9.091,0.410,0.449,3.440,9.620,-6.438,0
1982,12,6.232,4.634,4.162,-0.428,-0.448,-5.057,-5.507,-0.438,10.141,9.219,0.469,0.449,3.450,9.640,-7.446,0
1983,1,6.672,4.644,4.152,-0.467,-0.497,-5.136,-5.536,-0.448,10.190,9.291,0.489,0.400,3.440,9.620,-7.436,0
1983,2,6.472,4.743,4.323,-0.218,-0.247,-4.818,-5.106,-0.179,9.849,9.140,0.420,0.289,3.450,9.640,-7.127,0
1983,3,6.554,4.943,4.582,-0.047,-0.087,-4.759,-5.037,-0.047,9.980,9.341,0.361,0.279,3.520,9.660,-6.937,0
1983,4,6.291,4.933,4.543,-0.037,-0.087,-4.706,-5.077,-0.067,10.010,9.249,0.390,0.371,3.540,9.690,-6.107,0
1983,5,6.144,4.802,4.362,-0.126,-0.136,-4.647,-5.116,-0.156,9.911,9.009,0.430,0.469,3.690,9.840,-6.107,0
1983,6,6.252,4.753,4.254,-0.267,-0.218,-4.686,-5.126,-0.188,9.888,8.940,0.499,0.440,3.740,9.850,-6.629,0
1983,7,6.564,4.844,4.352,-0.136,-0.146,-4.657,-5.047,-0.097,9.888,9.009,0.489,0.390,3.560,9.720,-6.766,0
1983,8,6.734,4.782,4.303,-0.179,-0.208,-4.726,-5.037,-0.126,9.820,9.039,0.469,0.299,3.590,9.730,-6.858,0
1983,9,6.482,4.644,4.211,-0.277,-0.316,-4.837,-5.179,-0.267,9.820,9.049,0.430,0.341,3.580,9.740,-6.727,0
1983,10,6.573,4.621,4.234,-0.198,-0.238,-4.706,-5.087,-0.238,9.711,8.940,0.390,0.390,3.530,9.650,-6.586,0
1983,11,7.062,4.992,4.543,0.031,0.012,-4.516,-4.906,0.041,9.902,9.049,0.459,0.390,3.630,9.760,-6.137,0
1983,12,6.413,4.694,4.162,-0.346,-0.379,-4.906,-5.306,-0.306,10.000,9.072,0.531,0.390,3.610,9.730,-7.026,0
1984,1,6.423,4.411,3.854,-0.576,-0.598,-5.047,-5.398,-0.487,9.820,8.901,0.561,0.351,3.570,9.710,-7.557,0
1984,2,6.642,4.562,4.054,-0.428,-0.448,-4.946,-5.267,-0.356,9.820,9.009,0.499,0.308,3.530,9.710,-6.776,0
1984,3,6.373,4.602,4.142,-0.306,-0.336,-4.808,-5.097,-0.247,9.701,8.950,0.459,0.289,3.540,9.720,-7.318,0
1984,4,6.872,4.913,4.533,0.002,-0.028,-4.588,-4.867,0.022,9.780,9.121,0.381,0.279,3.570,9.690,-6.497,0
1984,5,5.934,4.694,4.244,-0.257,-0.287,-4.818,-5.208,-0.257,9.911,9.058,0.449,0.400,3.620,9.730,-6.688,0
1984,6,6.173,4.821,4.303,-0.156,-0.218,-4.736,-5.146,-0.169,9.970,9.039,0.518,0.410,3.640,9.770,-6.507,0
1984,7,5.812,4.733,4.234,-0.336,-0.366,-4.969,-5.336,-0.297,10.069,9.199,0.499,0.371,3.560,9.710,-6.629,0
1984,8,6.103,4.812,4.392,-0.188,-0.218,-4.827,-5.077,-0.136,9.888,9.219,0.420,0.249,3.510,9.690,-6.747,0
1984,9,6.083,4.493,4.103,-0.366,-0.398,-4.896,-5.179,-0.336,9.669,8.999,0.390,0.279,3.520,9.690,-7.287,0
1984,10,6.313,4.543,4.172,-0.228,-0.267,-4.696,-5.028,-0.247,9.570,8.871,0.371,0.331,3.520,9.680,-7.177,0
1984,11,5.983,4.582,4.142,-0.208,-0.228,-4.588,-5.018,-0.218,9.600,8.730,0.440,0.430,3.490,9.680,-7.167,0
1984,12,6.353,4.333,3.791,-0.497,-0.526,-4.847,-5.277,-0.477,9.619,8.638,0.541,0.440,3.570,9.750,-7.027,0
1985,1,5.983,4.411,3.913,-0.379,-0.408,-4.716,-5.097,-0.346,9.511,8.629,0.499,0.381,3.540,9.700,-7.137,0
1985,2,6.213,4.444,3.952,-0.536,-0.556,-5.067,-5.356,-0.457,9.800,9.019,0.489,0.299,3.470,9.670,-6.977,0
1985,3,5.663,4.211,3.814,-0.556,-0.608,-5.037,-5.277,-0.536,9.491,8.848,0.400,0.240,3.510,9.700,-7.237,0
1985,4,6.503,4.372,4.014,-0.438,-0.467,-4.959,-5.366,-0.497,9.731,8.970,0.351,0.410,3.490,9.670,-7.187,0
1985,5,6.663,4.684,4.274,-0.228,-0.277,-4.818,-5.257,-0.287,9.941,9.091,0.410,0.440,3.550,9.710,-7.267,0
1985,6,6.232,4.782,4.293,-0.228,-0.257,-4.798,-5.287,-0.247,10.069,9.091,0.489,0.489,3.600,9.760,-6.868,0
1985,7,6.012,4.762,4.192,-0.287,-0.326,-4.837,-5.287,-0.267,10.059,9.029,0.581,0.459,3.650,9.770,-6.556,0
1985,8,5.622,4.533,4.073,-0.336,-0.366,-4.808,-5.136,-0.306,9.669,8.881,0.459,0.341,3.610,9.770,-6.127,0
1985,9,5.274,4.434,4.034,-0.366,-0.389,-4.808,-5.146,-0.356,9.580,8.839,0.390,0.341,3.660,9.810,-6.596,0
1985,10,6.613,4.352,3.923,-0.457,-0.477,-4.877,-5.247,-0.448,9.600,8.799,0.430,0.371,3.620,9.800,-7.216,0
1985,11,6.334,4.484,4.024,-0.297,-0.326,-4.667,-5.116,-0.316,9.610,8.691,0.469,0.449,3.600,9.760,-7.206,0
1985,12,6.984,4.474,3.942,-0.366,-0.398,-4.726,-5.208,-0.366,9.678,8.671,0.541,0.479,3.540,9.710,-6.717,0
1986,1,6.144,4.323,3.772,-0.667,-0.697,-5.169,-5.589,-0.628,9.921,8.940,0.561,0.420,3.570,9.700,-7.337,0
1986,2,5.724,4.562,4.064,-0.398,-0.428,-4.926,-5.267,-0.346,9.829,8.990,0.499,0.341,3.540,9.700,-6.757,0
1986,3,5.241,4.274,3.824,-0.638,-0.667,-5.169,-5.526,-0.628,9.800,8.990,0.440,0.361,3.520,9.680,-7.058,0
1986,4,6.593,4.703,4.293,-0.169,-0.198,-4.677,-5.106,-0.208,9.810,8.970,0.410,0.430,3.550,9.670,-6.796,0
1986,5,6.662,4.792,4.352,-0.136,-0.188,-4.726,-5.169,-0.188,9.961,9.081,0.430,0.440,3.550,9.710,-7.049,0
1986,6,6.632,4.654,4.152,-0.316,-0.346,-4.857,-5.287,-0.316,9.941,9.019,0.499,0.430,3.600,9.740,-7.016,0
1986,7,6.573,4.654,4.142,-0.228,-0.257,-4.667,-5.057,-0.208,9.711,8.809,0.509,0.390,3.660,9.820,-6.786,0
1986,8,5.993,4.484,3.991,-0.316,-0.346,-4.696,-5.047,-0.277,9.531,8.691,0.489,0.351,3.650,9.790,-6.468,0
1986,9,5.222,4.402,3.952,-0.356,-0.379,-4.716,-5.008,-0.306,9.409,8.661,0.449,0.289,3.560,9.740,-6.117,0
1986,10,5.694,4.434,4.034,-0.267,-0.287,-4.608,-4.959,-0.267,9.400,8.629,0.410,0.361,3.570,9.720,-6.737,0
1986,11,6.144,4.424,3.913,-0.467,-0.487,-4.887,-5.336,-0.457,9.760,8.799,0.509,0.449,3.540,9.680,-6.747,0
1986,12,7.502,4.533,3.942,-0.507,-0.516,-4.988,-5.477,-0.477,10.010,8.921,0.591,0.499,3.530,9.700,-7.367,0
1987,1,7.882,4.943,4.333,-0.228,-0.247,-4.827,-5.238,-0.146,10.180,9.160,0.610,0.410,3.510,9.650,-7.049,0
1987,2,5.684,4.293,3.824,-0.589,-0.608,-5.028,-5.336,-0.526,9.629,8.848,0.459,0.308,3.520,9.700,-7.278,0
1987,3,6.272,4.664,4.274,-0.247,-0.267,-4.818,-5.146,-0.238,9.810,9.091,0.390,0.331,3.580,9.720,-6.688,0
1987,4,6.173,4.782,4.352,-0.087,-0.116,-4.588,-4.998,-0.106,9.780,8.940,0.430,0.410,3.600,9.730,-6.087,0
1987,5,5.783,4.464,3.962,-0.389,-0.408,-4.778,-5.257,-0.398,9.721,8.740,0.499,0.479,3.570,9.710,-7.088,0
1987,6,6.314,4.713,4.152,-0.198,-0.218,-4.598,-5.047,-0.169,9.751,8.750,0.551,0.449,3.610,9.780,-6.806,0
1987,7,6.573,4.684,4.152,-0.208,-0.238,-4.618,-5.018,-0.169,9.701,8.770,0.531,0.400,3.590,9.780,-6.639,0
1987,8,6.573,4.621,4.113,-0.267,-0.306,-4.716,-5.037,-0.208,9.659,8.829,0.509,0.322,3.530,9.710,-6.596,0
1987,9,5.802,4.552,4.064,-0.336,-0.366,-4.788,-5.116,-0.277,9.669,8.848,0.489,0.331,3.610,9.770,-6.868,0
1987,10,5.832,4.464,4.001,-0.379,-0.418,-4.827,-5.238,-0.389,9.701,8.829,0.459,0.410,3.600,9.790,-6.556,0
1987,11,5.973,4.434,3.991,-0.389,-0.438,-4.867,-5.297,-0.428,9.731,8.862,0.440,0.440,3.570,9.750,-6.698,0
1987,12,6.262,4.782,4.201,-0.179,-0.188,-4.588,-4.998,-0.106,9.780,8.789,0.581,0.410,3.620,9.770,-6.478,0
1988,1,6.573,4.201,3.624,-0.677,-0.697,-5.028,-5.316,-0.556,9.521,8.652,0.581,0.289,3.610,9.750,-6.747,0
1988,2,6.272,4.434,3.863,-0.457,-0.497,-4.857,-5.126,-0.346,9.560,8.720,0.571,0.269,3.550,9.700,-7.278,0
1988,3,5.842,4.132,3.673,-0.638,-0.658,-4.998,-5.228,-0.546,9.360,8.681,0.459,0.230,3.590,9.750,-7.186,0
1988,4,6.262,4.733,4.313,-0.077,-0.097,-4.506,-4.818,-0.037,9.541,8.809,0.420,0.308,3.590,9.750,-6.488,0
1988,5,5.612,4.552,4.024,-0.336,-0.356,-4.749,-5.156,-0.306,9.721,8.770,0.531,0.420,3.630,9.770,-6.356,0
1988,6,6.222,4.802,4.201,-0.188,-0.208,-4.627,-5.077,-0.136,9.879,8.829,0.600,0.449,3.590,9.740,-5.956,0
1988,7,6.203,4.664,4.103,-0.356,-0.398,-4.896,-5.257,-0.297,9.921,8.999,0.561,0.361,3.590,9.720,-6.596,0
1988,8,6.173,4.674,4.211,-0.306,-0.336,-4.887,-5.126,-0.228,9.800,9.101,0.459,0.240,3.640,9.790,-6.776,0
1988,9,5.832,4.444,4.034,-0.379,-0.408,-4.837,-5.126,-0.336,9.570,8.871,0.410,0.289,3.570,9.720,-7.078,0
1988,10,6.501,4.493,4.044,-0.326,-0.356,-4.749,-5.136,-0.316,9.629,8.789,0.449,0.390,3.530,9.670,-6.527,0
1988,11,5.861,4.464,3.962,-0.356,-0.379,-4.706,-5.097,-0.316,9.560,8.671,0.499,0.390,3.580,9.740,-6.678,0
1988,12,5.724,4.293,3.781,-0.536,-0.556,-4.887,-5.247,-0.477,9.541,8.661,0.509,0.361,3.600,9.740,-6.698,0
1989,1,5.852,4.264,3.732,-0.566,-0.608,-4.946,-5.218,-0.477,9.482,8.671,0.531,0.279,3.600,9.740,-7.337,0
1989,2,5.793,4.303,3.772,-0.687,-0.687,-5.146,-5.507,-0.608,9.810,8.921,0.531,0.361,3.540,9.720,-7.426,0
1989,3,5.533,4.001,3.562,-0.736,-0.776,-5.116,-5.379,-0.687,9.370,8.681,0.440,0.249,3.560,9.730,-7.528,0
1989,4,6.744,4.323,3.893,-0.526,-0.576,-5.047,-5.389,-0.536,9.711,8.940,0.430,0.341,3.530,9.690,-7.426,0
1989,5,6.104,4.572,4.162,-0.316,-0.356,-4.877,-5.297,-0.356,9.869,9.029,0.420,0.420,3.580,9.710,-7.108,0
1989,6,6.242,4.831,4.264,-0.238,-0.267,-4.798,-5.228,-0.198,10.059,9.049,0.581,0.430,3.570,9.690,-6.478,0
1989,7,5.661,4.644,4.103,-0.346,-0.366,-4.837,-5.247,-0.297,9.902,8.950,0.541,0.410,3.610,9.770,-6.209,0
1989,8,5.563,4.592,4.132,-0.287,-0.316,-4.759,-5.087,-0.247,9.678,8.891,0.459,0.331,3.590,9.740,-6.606,0
1989,9,6.134,4.402,4.024,-0.379,-0.408,-4.837,-5.136,-0.366,9.541,8.862,0.381,0.299,3.590,9.760,-6.497,0
1989,10,6.153,4.372,4.014,-0.366,-0.389,-4.778,-5.146,-0.389,9.521,8.789,0.361,0.371,3.600,9.780,-7.249,0
1989,11,6.501,4.543,3.991,-0.356,-0.379,-4.759,-5.188,-0.316,9.731,8.750,0.551,0.430,3.580,9.740,-7.387,0
1989,12,6.203,4.333,3.762,-0.667,-0.677,-5.116,-5.526,-0.598,9.859,8.881,0.571,0.410,3.510,9.660,-7.249,0
1990,1,6.524,4.362,3.834,-0.638,-0.658,-5.156,-5.536,-0.589,9.902,8.990,0.531,0.381,3.600,9.690,-6.688,0
1990,2,5.573,4.244,3.713,-0.677,-0.717,-5.156,-5.428,-0.598,9.669,8.862,0.531,0.279,3.560,9.740,-7.367,0
1990,3,5.284,4.172,3.742,-0.766,-0.789,-5.306,-5.598,-0.717,9.770,9.049,0.430,0.289,3.500,9.670,-7.406,0
1990,4,6.173,4.352,3.903,-0.576,-0.618,-5.126,-5.477,-0.566,9.829,9.019,0.449,0.351,3.510,9.700,-7.249,0
1990,5,6.662,4.703,4.224,-0.247,-0.277,-4.778,-5.238,-0.267,9.951,8.999,0.489,0.459,3.600,9.770,-6.947,0
1990,6,6.803,4.634,4.132,-0.267,-0.297,-4.736,-5.146,-0.257,9.780,8.862,0.509,0.410,3.660,9.840,-6.356,0
1990,7,6.081,4.533,4.014,-0.326,-0.366,-4.749,-5.116,-0.287,9.649,8.760,0.531,0.371,3.690,9.840,-6.209,0
1990,8,5.622,4.533,4.044,-0.247,-0.277,-4.598,-4.847,-0.156,9.380,8.638,0.499,0.249,3.650,9.810,-6.038,0
1990,9,,4.444,4.083,-0.257,-0.247,-4.568,-4.847,-0.208,9.291,8.652,0.361,0.279,,,,11
1990,10,,4.434,4.083,-0.277,-0.297,-4.677,-4.969,-0.267,9.400,8.760,0.351,0.289,,,,11
1990,11,6.974,4.664,4.201,-0.238,-0.267,-4.736,-5.188,-0.257,9.849,8.940,0.459,0.449,3.520,9.690,-6.419,0
1990,12,8.004,4.523,4.024,-0.507,-0.526,-5.077,-5.536,-0.507,10.069,9.101,0.509,0.469,3.550,9.750,-7.167,0
1991,1,6.314,4.621,4.014,-0.457,-0.467,-4.946,-5.277,-0.326,9.911,8.960,0.620,0.341,3.540,9.730,-7.528,0
1991,2,6.071,4.372,3.903,-0.477,-0.516,-4.936,-5.218,-0.418,9.590,8.839,0.469,0.279,3.540,9.700,-7.387,0
1991,3,6.344,4.831,4.424,-0.087,-0.106,-4.647,-4.906,-0.037,9.751,9.072,0.410,0.259,3.550,9.710,-6.527,0
1991,4,6.081,4.513,4.123,-0.326,-0.356,-4.847,-5.198,-0.336,9.711,8.970,0.390,0.351,3.600,9.750,-6.396,0
1991,5,6.393,4.621,4.132,-0.238,-0.267,-4.657,-5.106,-0.238,9.731,8.780,0.499,0.449,3.590,9.740,-6.468,0
1991,6,6.652,4.792,4.264,-0.146,-0.179,-4.618,-5.037,-0.126,9.829,8.871,0.531,0.420,3.590,9.770,-6.947,0
1991,7,6.544,4.703,4.201,-0.218,-0.247,-4.696,-5.037,-0.169,9.741,8.901,0.499,0.341,3.580,9.760,-6.698,0
1991,8,6.442,4.713,4.234,-0.247,-0.277,-4.788,-5.057,-0.169,9.780,9.019,0.489,0.269,3.550,9.730,-6.497,0
1991,9,5.842,4.552,4.093,-0.356,-0.389,-4.857,-5.169,-0.306,9.721,8.950,0.459,0.308,3.560,9.690,-6.478,0
1991,10,7.482,4.664,4.211,-0.198,-0.238,-4.677,-5.047,-0.198,9.711,8.891,0.449,0.371,3.550,9.720,-6.396,0
1991,11,6.701,4.854,4.434,-0.267,-0.316,-5.067,-5.507,-0.326,10.361,9.511,0.420,0.440,3.530,9.680,-7.167,0
1991,12,6.974,4.831,4.264,-0.297,-0.336,-4.926,-5.316,-0.247,10.151,9.180,0.581,0.390,3.520,9.700,-7.049,0
1992,1,6.534,4.821,4.293,-0.238,-0.267,-4.827,-5.097,-0.136,9.921,9.111,0.541,0.269,3.560,9.700,-7.216,0
1992,2,6.423,4.743,4.293,-0.257,-0.287,-4.877,-5.179,-0.218,9.921,9.170,0.449,0.289,3.500,9.670,-6.967,0
1992,3,6.354,4.543,4.172,-0.316,-0.346,-4.867,-5.087,-0.267,9.629,9.039,0.371,0.220,3.590,9.740,-6.986,0
1992,4,5.802,4.572,4.201,-0.326,-0.356,-4.906,-5.198,-0.306,9.770,9.111,0.381,0.279,3.540,9.690,-6.776,0
1992,5,5.694,4.634,4.162,-0.379,-0.408,-4.988,-5.346,-0.356,9.980,9.140,0.479,0.361,3.600,9.740,-6.668,0
1992,6,6.314,5.074,4.513,-0.106,-0.126,-4.778,-5.146,-0.037,10.220,9.291,0.561,0.371,3.550,9.710,-6.517,0
1992,7,6.472,5.002,4.484,-0.198,-0.238,-4.969,-5.267,-0.136,10.269,9.449,0.518,0.308,3.540,9.700,-7.196,0
1992,8,6.613,4.792,4.402,-0.326,-0.346,-5.097,-5.287,-0.247,10.079,9.501,0.390,0.190,3.550,9.740,-6.868,0
1992,9,6.134,4.434,4.064,-0.497,-0.536,-5.136,-5.356,-0.467,9.800,9.199,0.371,0.220,3.600,9.760,-7.108,0
1992,10,6.203,4.503,4.103,-0.346,-0.379,-4.857,-5.179,-0.336,9.678,8.970,0.400,0.308,3.540,9.720,-6.776,0
1992,11,6.501,4.434,4.001,-0.438,-0.457,-4.926,-5.267,-0.418,9.701,8.930,0.430,0.341,3.560,9.740,-6.356,0
1992,12,6.892,4.503,4.064,-0.389,-0.418,-4.896,-5.267,-0.379,9.780,8.960,0.449,0.371,3.550,9.720,-7.387,0
1993,1,5.913,4.533,3.983,-0.526,-0.567,-5.117,-5.397,-0.427,9.931,9.101,0.551,0.279,3.540,9.690,-7.307,0
1993,2,6.243,4.743,4.383,-0.267,-0.357,-5.087,-5.307,-0.287,10.039,9.459,0.361,0.220,3.540,9.740,-7.687,0
1993,3,6.711,4.451,4.090,-0.557,-0.612,-5.313,-5.625,-0.587,10.075,9.403,0.361,0.312,3.520,9.670,-7.469,0
1993,4,6.513,5.033,4.683,-0.097,-0.147,-4.987,-5.287,-0.127,10.322,9.669,0.351,0.299,3.520,9.690,-7.577,0
1993,5,6.413,5.013,4.593,-0.217,-0.267,-5.117,-5.457,-0.217,10.469,9.711,0.430,0.341,3.560,9.680,-7.137,0
1993,6,6.153,4.933,4.463,-0.327,-0.367,-5.187,-5.617,-0.337,10.551,9.649,0.469,0.430,3.580,9.700,-6.697,0
1993,7,6.123,5.033,4.553,-0.167,-0.197,-4.957,-5.317,-0.137,10.351,9.511,0.479,0.361,3.600,9.750,-6.497,0
